0.8662030696868896,50,10,196.0,0.01,1,1 
0.8775601387023926,50,10,196.0,0.01,1,1 
0.9433960914611816,50,10,195.99999999999997,0.01,1,1 
6.807234048843384,50,100,196.0,0.1,1,1 
10.930908918380737,50,100,196.0,0.1,1,1 
2.4061179161071777,50,20,196.0,0.1,1,1 
5.149502277374268,50,10,196.0,0.1,1,1 
0.32212114334106445,10,10,36.0,0.1,1,1 
0.25409412384033203,10,10,135.99999999999997,0.1,1,1 
3.2668449878692627,10,100,135.99999999999997,0.1,1,1 
0.5787897109985352,10,100,135.99999999999997,0.1,1,1 
1.3957209587097168,10,100,135.99999999999997,0.1,1,1 
0.36034297943115234,10,100,135.99999999999997,0.1,1,1 
0.3041117191314697,10,100,135.99999999999997,0.1,1,1 
0.3031189441680908,10,100,36.0,0.1,1,1 
7.230364799499512,50,100,2500.0,0.1,1,1 
7.5358569622039795,50,100,25.0,0.1,1,1 
0.7354037761688232,50,10,25.0,0.1,60,1 
2.5509490966796875,50,10,25.0,0.1,60,1 
7.446619033813477,50,100,1.96,0.1,60,1 
6.843024969100952,50,100,196.0,0.1,60,1 
0.7176239490509033,50,10,196.0,0.1,60,1 
0.7249729633331299,50,10,196.0,0.1,60,1 
0.7624711990356445,50,10,196.0,0.1,60,1 
6.979538917541504,50,100,196.0,0.1,60,1 
7.247015953063965,50,100,25.0,0.1,60,1 
7.867974758148193,50,100,25.0,0.1,60,1 
6.935112237930298,50,100,1.96,0.1,60,1 
6.8560380935668945,50,100,1.96,0.1,60,1 
6.35952615737915,50,100,251.96000000000004,0.1,60,1 
7.319385051727295,50,100,1.96,0.1,60,1 
6.842468976974487,50,100,196.0,0.1,60,1 
7.107223033905029,50,100,0.0,0.1,60,1 
6.9147419929504395,50,100,0.0,0.1,60,1 
6.3453779220581055,50,100,2500.0,0.1,60,1 
7.057382106781006,50,100,25.0,0.1,60,1 
6.910484790802002,50,100,50.0,0.1,60,1 
6.782450199127197,50,100,50.0,0.1,60,1 
0.005602121353149414,2,5,4.04,0.01,1,1 
0.008304834365844727,2,20,4.24,0.01,1,1 
0.016538143157958984,2,60,5.040000000000001,0.01,1,1 
0.003928184509277344,2,5,7.440000000000003,0.01,60,1 
0.006845951080322266,2,20,7.640000000000003,0.01,60,1 
